Shop_Name,Location,Date,Product_Type,Brand,Quantity_Sold,Unit_Price,Payment_Mode,Customer_Age
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-22,Vodka,Smirnoff,2.0,120,Card,40.0
Teja Wines – SN Padu,SN Padu,2025-11-24,Vodka,Signature,1.0,500,Cash,29.0
Teja Wines – Ongole,Ongole,2025-07-12,Whisky,Smirnoff,20.0,220,Cash,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-22,Vodka,McDowell's,3.0,500,Card,36.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-18,Wine,Signature,5.0,220,Cash,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Rum,Kingfisher,1.0,500,Card,49.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-10,Wine,Signature,1.0,150,Card,43.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-04,Beer,McDowell's,10.0,300,Card,26.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-19,Beer,Kingfisher,10.0,150,Cash,45.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-27,Whisky,Bacardi,5.0,750,UPI,22.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-17,Whisky,,20.0,220,Cash,54.0
Teja Wines – Ongole,Ongole,2025-09-01,Vodka,Kingfisher,4.0,180,UPI,18.0
Teja Wines – Ongole,Ongole,2025-07-27,Beer,Smirnoff,10.0,1000,Cash,56.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-20,Brandy,Bacardi,20.0,90,Card,64.0
Teja Wines – Ongole,Ongole,2025-08-23,Rum,Smirnoff,,1000,Cash,22.0
Teja Wines – Ongole,Ongole,2025-08-02,Vodka,Royal Stag,3.0,500,Card,52.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-29,Whisky,Kingfisher,20.0,150,UPI,40.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-29,Wine,Kingfisher,20.0,750,Card,61.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-19,Wine,Kingfisher,1.0,90,UPI,58.0
Teja Wines – Ongole,Ongole,2025-11-30,Wine,Smirnoff,1.0,220,Card,27.0
Teja Wines – SN Padu,SN Padu,2025-10-21,Wine,Kingfisher,1.0,1000,,27.0
Teja Wines – SN Padu,SN Padu,2025-07-30,Rum,Smirnoff,1.0,180,Cash,20.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-14,Rum,,4.0,750,,24.0
Teja Wines – Ongole,Ongole,2025-07-27,Wine,Royal Stag,2.0,220,,36.0
Teja Wines – Ongole,Ongole,2025-10-25,Whisky,Signature,20.0,220,Cash,34.0
Teja Wines – SN Padu,SN Padu,2025-11-15,Wine,Kingfisher,2.0,220,,33.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-01,Wine,Kingfisher,20.0,750,Card,40.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-27,Rum,Bacardi,1.0,180,Cash,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-03,Rum,,20.0,120,UPI,54.0
Teja Wines – Ongole,Ongole,2025-09-06,Wine,Smirnoff,10.0,300,UPI,58.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-06,Whisky,McDowell's,,120,Card,30.0
Teja Wines – Ongole,Ongole,2025-10-18,Vodka,Signature,5.0,220,Cash,29.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-28,Brandy,Bacardi,4.0,90,Card,20.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-11,Wine,Signature,3.0,180,UPI,62.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-30,Beer,Royal Stag,4.0,500,,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-20,Brandy,,10.0,90,Card,23.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-22,Whisky,Smirnoff,20.0,120,UPI,27.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-19,Wine,Royal Stag,2.0,500,,42.0
Teja Wines – Ongole,Ongole,2025-09-22,Whisky,Royal Stag,4.0,300,UPI,45.0
Teja Wines – SN Padu,SN Padu,2025-12-08,Wine,,10.0,180,UPI,27.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-31,Brandy,Bacardi,4.0,150,UPI,62.0
Teja Wines – Ongole,Ongole,2025-08-27,Whisky,Signature,3.0,180,,19.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-01,Rum,Bacardi,4.0,180,Cash,50.0
Teja Wines – Ongole,Ongole,2025-09-14,Wine,Signature,2.0,150,,48.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-24,Vodka,Signature,3.0,220,,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-05,Vodka,Kingfisher,3.0,1000,,30.0
Teja Wines – SN Padu,SN Padu,2025-08-11,Wine,McDowell's,10.0,300,UPI,55.0
Teja Wines – Ongole,Ongole,2025-12-07,Wine,Royal Stag,,220,Card,24.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-24,Beer,Royal Stag,20.0,220,UPI,22.0
Teja Wines – Ongole,Ongole,2025-10-08,Brandy,Smirnoff,5.0,220,Cash,42.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-15,Vodka,Kingfisher,4.0,180,Card,26.0
Teja Wines – Ongole,Ongole,2025-11-20,Rum,,3.0,300,Card,30.0
Teja Wines – SN Padu,SN Padu,2025-09-23,Wine,Kingfisher,10.0,220,UPI,24.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-21,Whisky,Royal Stag,,120,Cash,26.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-05,Wine,Smirnoff,5.0,300,,36.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-27,Wine,Smirnoff,4.0,300,UPI,46.0
Teja Wines – Ongole,Ongole,2025-09-29,Beer,,4.0,90,Cash,63.0
Teja Wines – SN Padu,SN Padu,2025-09-19,Vodka,Royal Stag,10.0,500,Cash,34.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-23,Vodka,Signature,4.0,180,Cash,34.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-07,Rum,McDowell's,,500,,38.0
Teja Wines – Ongole,Ongole,2025-08-30,Wine,Kingfisher,10.0,90,UPI,31.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-23,Whisky,,20.0,500,UPI,56.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-02,Brandy,Kingfisher,1.0,150,UPI,51.0
Teja Wines – SN Padu,SN Padu,2025-10-22,Vodka,Signature,,500,Cash,32.0
Teja Wines – SN Padu,SN Padu,2025-12-18,Wine,,5.0,1000,Cash,36.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-24,Beer,Signature,,220,Card,52.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-31,Wine,Bacardi,2.0,150,Cash,63.0
Teja Wines – SN Padu,SN Padu,2025-11-10,Whisky,Bacardi,5.0,1000,Cash,63.0
Teja Wines – SN Padu,SN Padu,2025-09-06,Wine,Royal Stag,3.0,220,,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-30,Wine,Royal Stag,10.0,220,,20.0
Teja Wines – Ongole,Ongole,2025-10-18,Rum,Signature,10.0,150,Card,41.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-29,Beer,McDowell's,20.0,220,Card,56.0
Teja Wines – SN Padu,SN Padu,2025-11-13,Vodka,Signature,1.0,300,UPI,31.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-27,Brandy,McDowell's,1.0,750,UPI,55.0
Teja Wines – Ongole,Ongole,2025-07-01,Brandy,Smirnoff,2.0,120,UPI,45.0
Teja Wines – Ongole,Ongole,2025-08-08,Rum,Signature,20.0,220,Card,53.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-01,Whisky,,4.0,220,,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-03,Rum,McDowell's,1.0,120,Cash,33.0
Teja Wines – Ongole,Ongole,2025-09-02,Beer,,10.0,150,,50.0
Teja Wines – SN Padu,SN Padu,2025-08-09,Beer,Kingfisher,4.0,1000,UPI,46.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-24,Rum,McDowell's,5.0,150,,28.0
Teja Wines – SN Padu,SN Padu,2025-08-17,Brandy,Smirnoff,20.0,500,Cash,31.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-15,Brandy,Signature,1.0,180,Card,35.0
Teja Wines – SN Padu,SN Padu,2025-09-03,Whisky,McDowell's,20.0,150,UPI,33.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-22,Rum,Royal Stag,10.0,750,Cash,43.0
Teja Wines – Ongole,Ongole,2025-12-03,Beer,Smirnoff,5.0,500,UPI,20.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-26,Wine,Kingfisher,3.0,1000,UPI,34.0
Teja Wines – Ongole,Ongole,2025-10-22,Rum,,5.0,220,UPI,54.0
Teja Wines – SN Padu,SN Padu,2025-10-07,Wine,Bacardi,4.0,1000,Cash,56.0
Teja Wines – SN Padu,SN Padu,2025-07-13,Vodka,Bacardi,4.0,1000,Card,57.0
Teja Wines – SN Padu,SN Padu,2025-08-31,Brandy,Smirnoff,5.0,220,,50.0
Teja Wines – SN Padu,SN Padu,2025-10-26,Beer,McDowell's,,1000,UPI,55.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-05,Whisky,Smirnoff,,90,,30.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-01,Rum,McDowell's,4.0,500,,27.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-21,Whisky,Royal Stag,4.0,300,,46.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-13,Rum,Bacardi,10.0,500,Cash,28.0
Teja Wines – SN Padu,SN Padu,2025-12-02,Wine,Kingfisher,10.0,90,UPI,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-20,Whisky,McDowell's,3.0,150,,
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-08,Wine,Bacardi,3.0,220,UPI,30.0
Teja Wines – SN Padu,SN Padu,2025-08-21,Wine,Bacardi,10.0,90,Card,56.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-13,Vodka,Smirnoff,,1000,,37.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-12,Rum,Royal Stag,,220,,61.0
Teja Wines – SN Padu,SN Padu,2025-10-20,Wine,Smirnoff,,300,Cash,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-09,Rum,Royal Stag,4.0,500,Cash,60.0
Teja Wines – Ongole,Ongole,2025-11-06,Wine,Smirnoff,1.0,300,,53.0
Teja Wines – SN Padu,SN Padu,2025-08-29,Rum,Bacardi,20.0,1000,Card,28.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-22,Wine,,1.0,1000,UPI,38.0
Teja Wines – Ongole,Ongole,2025-07-08,Brandy,Signature,2.0,500,,62.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-14,Rum,Kingfisher,10.0,180,Card,48.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-20,Beer,Signature,10.0,150,,30.0
Teja Wines – SN Padu,SN Padu,2025-11-16,Wine,Signature,3.0,500,UPI,47.0
Teja Wines – Ongole,Ongole,2025-08-27,Whisky,Smirnoff,5.0,120,Cash,59.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-28,Wine,Royal Stag,4.0,220,Card,18.0
Teja Wines – Ongole,Ongole,2025-07-12,Beer,Kingfisher,4.0,750,Cash,57.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-26,Rum,Smirnoff,3.0,120,Cash,49.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-24,Beer,Kingfisher,20.0,180,,48.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-02,Wine,,3.0,1000,,27.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-14,Wine,Royal Stag,1.0,150,Cash,
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-14,Whisky,Bacardi,10.0,500,,27.0
Teja Wines – SN Padu,SN Padu,2025-08-15,Vodka,Smirnoff,5.0,300,UPI,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-07,Vodka,Royal Stag,,750,UPI,53.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-17,Vodka,,10.0,180,UPI,34.0
Teja Wines – Ongole,Ongole,2025-09-01,Beer,Signature,2.0,150,Card,42.0
Teja Wines – Ongole,Ongole,2025-11-05,Beer,Smirnoff,1.0,220,Card,36.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-25,Rum,Royal Stag,1.0,90,Cash,35.0
Teja Wines – SN Padu,SN Padu,2025-11-17,Vodka,McDowell's,20.0,150,Cash,45.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-13,Wine,Smirnoff,2.0,120,UPI,52.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-09,Brandy,Bacardi,2.0,220,,43.0
Teja Wines – SN Padu,SN Padu,2025-07-08,Vodka,,2.0,220,,64.0
Teja Wines – SN Padu,SN Padu,2025-11-01,Beer,McDowell's,3.0,90,,42.0
Teja Wines – SN Padu,SN Padu,2025-08-27,Beer,,5.0,90,,21.0
Teja Wines – Ongole,Ongole,2025-12-25,Brandy,Kingfisher,4.0,750,,56.0
Teja Wines – SN Padu,SN Padu,2025-10-30,Wine,McDowell's,1.0,750,,19.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-23,Wine,Kingfisher,20.0,120,,47.0
Teja Wines – Ongole,Ongole,2025-10-14,Rum,Bacardi,4.0,180,,55.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-20,Rum,Kingfisher,20.0,1000,Cash,60.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-09,Whisky,Royal Stag,4.0,1000,Card,28.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-06,Wine,Signature,5.0,120,UPI,19.0
Teja Wines – Ongole,Ongole,2025-12-13,Vodka,Signature,5.0,750,UPI,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-22,Wine,Kingfisher,5.0,220,UPI,28.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-20,Vodka,Signature,3.0,750,Cash,52.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-19,Vodka,,3.0,1000,Cash,48.0
Teja Wines – Ongole,Ongole,2025-08-17,Beer,Bacardi,3.0,220,Cash,46.0
Teja Wines – SN Padu,SN Padu,2025-07-08,Vodka,Signature,5.0,300,,35.0
Teja Wines – Ongole,Ongole,2025-12-07,Whisky,Bacardi,3.0,300,Cash,57.0
Teja Wines – Ongole,Ongole,2025-07-28,Rum,Kingfisher,3.0,180,Card,47.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-02,Vodka,Smirnoff,,220,UPI,61.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-28,Vodka,Bacardi,5.0,750,UPI,24.0
Teja Wines – SN Padu,SN Padu,2025-12-16,Whisky,McDowell's,2.0,120,,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-28,Brandy,McDowell's,10.0,1000,Card,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-14,Rum,Bacardi,20.0,120,Card,23.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-21,Brandy,,20.0,150,Card,29.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-13,Beer,Smirnoff,10.0,120,,22.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-12,Beer,,2.0,300,,29.0
Teja Wines – Ongole,Ongole,2025-10-07,Beer,Kingfisher,20.0,90,Cash,34.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-20,Wine,Kingfisher,4.0,120,Card,56.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-18,Wine,McDowell's,10.0,150,Cash,23.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-27,Vodka,,20.0,150,,43.0
Teja Wines – Ongole,Ongole,2025-10-17,Wine,Signature,20.0,120,UPI,61.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-26,Wine,Bacardi,5.0,300,Cash,56.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-18,Beer,,2.0,750,Cash,40.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-21,Vodka,Bacardi,2.0,150,Cash,35.0
Teja Wines – SN Padu,SN Padu,2025-11-04,Beer,Kingfisher,5.0,750,UPI,48.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-20,Rum,McDowell's,1.0,150,,22.0
Teja Wines – Ongole,Ongole,2025-08-10,Vodka,McDowell's,10.0,180,UPI,49.0
Teja Wines – Ongole,Ongole,2025-11-09,Vodka,Smirnoff,1.0,500,Cash,60.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-09,Whisky,Signature,20.0,300,UPI,19.0
Teja Wines – SN Padu,SN Padu,2025-11-12,Rum,McDowell's,3.0,500,Cash,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-02,Beer,Smirnoff,4.0,220,,39.0
Teja Wines – SN Padu,SN Padu,2025-09-04,Rum,Kingfisher,3.0,180,Cash,26.0
Teja Wines – SN Padu,SN Padu,2025-09-11,Whisky,Smirnoff,,180,Cash,49.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-16,Wine,Smirnoff,2.0,150,Cash,56.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-15,Beer,Bacardi,,120,,18.0
Teja Wines – SN Padu,SN Padu,2025-12-02,Wine,McDowell's,2.0,750,,38.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-18,Vodka,Royal Stag,1.0,120,UPI,33.0
Teja Wines – Ongole,Ongole,2025-12-09,Brandy,,5.0,90,Cash,46.0
Teja Wines – SN Padu,SN Padu,2025-10-07,Rum,Signature,10.0,220,,59.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-19,Rum,McDowell's,10.0,500,,62.0
Teja Wines – SN Padu,SN Padu,2025-12-08,Whisky,Royal Stag,2.0,500,Card,24.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-23,Wine,Signature,3.0,1000,UPI,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-25,Rum,Smirnoff,,500,Cash,42.0
Teja Wines – Ongole,Ongole,2025-07-11,Brandy,Kingfisher,,120,UPI,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-31,Beer,Bacardi,1.0,500,UPI,46.0
Teja Wines – Ongole,Ongole,2025-10-20,Vodka,Kingfisher,,750,UPI,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-18,Beer,McDowell's,20.0,750,Cash,59.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-17,Wine,Kingfisher,2.0,1000,Cash,20.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-08,Wine,Royal Stag,,180,Cash,31.0
Teja Wines – SN Padu,SN Padu,2025-11-06,Wine,McDowell's,10.0,220,UPI,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-31,Rum,McDowell's,2.0,500,UPI,33.0
Teja Wines – Ongole,Ongole,2025-10-30,Vodka,McDowell's,20.0,300,Cash,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-11,Rum,Royal Stag,5.0,120,Cash,42.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-30,Brandy,,3.0,90,UPI,61.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Rum,Signature,3.0,220,Cash,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-06,Beer,Signature,1.0,1000,UPI,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-24,Rum,Smirnoff,20.0,220,UPI,47.0
Teja Wines – SN Padu,SN Padu,2025-09-11,Rum,Royal Stag,20.0,90,Cash,57.0
Teja Wines – Ongole,Ongole,2025-11-10,Vodka,Bacardi,,180,Card,32.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-06,Vodka,McDowell's,20.0,500,Card,62.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-07,Brandy,Royal Stag,2.0,500,UPI,
Teja Wines – Ongole,Ongole,2025-08-22,Rum,Bacardi,3.0,300,Card,28.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-02,Whisky,,3.0,90,Card,39.0
Teja Wines – Ongole,Ongole,2025-09-17,Vodka,Royal Stag,1.0,750,,42.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-28,Beer,Royal Stag,,500,,27.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-13,Rum,McDowell's,5.0,1000,UPI,23.0
Teja Wines – Ongole,Ongole,2025-09-11,Rum,Smirnoff,20.0,1000,Card,50.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-13,Brandy,Smirnoff,20.0,150,Cash,29.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-12,Wine,Kingfisher,2.0,120,Cash,43.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-11,Whisky,,5.0,220,UPI,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-03,Brandy,McDowell's,10.0,750,UPI,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-24,Brandy,,,1000,,27.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-21,Wine,,2.0,1000,UPI,50.0
Teja Wines – Ongole,Ongole,2025-09-19,Whisky,Bacardi,5.0,300,Cash,62.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-07,Beer,Kingfisher,3.0,180,UPI,29.0
Teja Wines – SN Padu,SN Padu,2025-12-23,Brandy,McDowell's,1.0,90,Card,36.0
Teja Wines – SN Padu,SN Padu,2025-11-25,Brandy,,5.0,300,UPI,53.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-26,Beer,Signature,5.0,220,UPI,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-17,Brandy,Bacardi,4.0,1000,Card,31.0
Teja Wines – SN Padu,SN Padu,2025-07-27,Vodka,Bacardi,,500,Card,39.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-05,Vodka,Royal Stag,5.0,120,UPI,63.0
Teja Wines – SN Padu,SN Padu,2025-12-10,Beer,Signature,,120,,59.0
Teja Wines – SN Padu,SN Padu,2025-08-06,Rum,Kingfisher,4.0,1000,Card,27.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-25,Whisky,Bacardi,3.0,750,,30.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-19,Beer,Kingfisher,20.0,500,Card,60.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-10,Vodka,Royal Stag,1.0,150,Card,54.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-15,Whisky,,10.0,500,,47.0
Teja Wines – Ongole,Ongole,2025-12-08,Beer,Royal Stag,,220,Cash,24.0
Teja Wines – SN Padu,SN Padu,2025-09-25,Vodka,Smirnoff,3.0,150,Cash,31.0
Teja Wines – SN Padu,SN Padu,2025-07-31,Vodka,McDowell's,,180,,24.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-15,Whisky,McDowell's,20.0,750,Cash,50.0
Teja Wines – SN Padu,SN Padu,2025-11-12,Brandy,Bacardi,20.0,220,,55.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-13,Beer,,1.0,500,,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-06,Rum,Signature,1.0,500,Card,32.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-29,Whisky,Royal Stag,2.0,120,Cash,29.0
Teja Wines – Ongole,Ongole,2025-11-28,Brandy,Bacardi,5.0,90,Card,39.0
Teja Wines – SN Padu,SN Padu,2025-10-10,Brandy,McDowell's,4.0,1000,UPI,41.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-17,Vodka,McDowell's,20.0,180,,49.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-17,Wine,Royal Stag,10.0,150,Card,36.0
Teja Wines – Ongole,Ongole,2025-11-18,Whisky,Smirnoff,1.0,750,Card,33.0
Teja Wines – Ongole,Ongole,2025-09-08,Beer,Royal Stag,3.0,120,Cash,46.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-29,Brandy,Royal Stag,20.0,220,,40.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-26,Vodka,Kingfisher,4.0,300,UPI,58.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-01,Beer,Royal Stag,1.0,750,Card,50.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-20,Vodka,Royal Stag,20.0,150,UPI,61.0
Teja Wines – SN Padu,SN Padu,2025-07-26,Wine,Kingfisher,,120,UPI,23.0
Teja Wines – SN Padu,SN Padu,2025-11-30,Brandy,Smirnoff,4.0,150,UPI,23.0
Teja Wines – Ongole,Ongole,2025-11-13,Rum,Royal Stag,4.0,90,,28.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-12,Wine,,5.0,500,UPI,44.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-26,Brandy,McDowell's,3.0,1000,Card,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-23,Wine,McDowell's,4.0,500,Cash,27.0
Teja Wines – SN Padu,SN Padu,2025-08-17,Whisky,Kingfisher,20.0,220,UPI,60.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-26,Rum,Signature,20.0,180,Cash,39.0
Teja Wines – Ongole,Ongole,2025-11-10,Whisky,Bacardi,4.0,750,Card,23.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-22,Vodka,,1.0,500,Card,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-25,Rum,,,220,Cash,41.0
Teja Wines – Ongole,Ongole,2025-09-12,Rum,Smirnoff,10.0,500,,35.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-05,Brandy,,,150,Card,59.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-18,Wine,McDowell's,,500,UPI,46.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-06,Vodka,Kingfisher,5.0,1000,Cash,18.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-29,Beer,Signature,3.0,750,,49.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-24,Brandy,Kingfisher,20.0,220,UPI,49.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-14,Vodka,Signature,2.0,120,Cash,49.0
